Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
129219,2,2,83539.0,60648.0,16,360
100800,2,11,7729.0,1021488.0,4,829
24264,6,15,107225.0,1455755.0,8,104
16275,3,9,29078.0,223242.0,26,167
23966,8,11,500778.0,1007219.0,529,317
24207,8,14,2306.0,143803.0,8,70
28881,7,10,96310.0,1915848.0,50,446
231897,1,5,600.0,2399774.0,1,453
130242,2,1,10097.0,2420.0,4,1
22147,19,0,2316351.0,0.0,651,0
130267,4,1,75484.0,528.0,175,1
40657,3,0,71383.0,0.0,147,0
17616,9,21,222695.0,229984.0,89,206
756190,0,3,0.0,65837.0,0,11
24184,4,10,88121.0,56042.0,23,174
18367,11,31,41159.0,769912.0,31,673
1608160,0,2,0.0,2356.0,0,2
27918,6,3,9708.0,105979.0,9,71
96947,3,0,9374.0,0.0,36,0
22005,11,3,56296.0,505.0,264,4
1346021,0,1,0.0,21.0,0,3
23327,5,16,36152.0,149041.0,18,42
29987,11,4,373376.0,35959.0,644,21
130955,8,2,2950651.0,1816.0,1968,2
46975,6,1,74770.0,25239.0,179,11
68335,3,0,752.0,0.0,3,0
231953,1,1,2200.0,233.0,2,1
26109,15,6,685465.0,103673.0,543,132
21052,8,11,468666.0,328916.0,262,209
592408,1,2,39034.0,156.0,22,3
250275,4,3,53147.0,87194.0,127,56
15659,11,3,72586.0,1784.0,272,4
132263,1,0,62482.0,0.0,52,0
21508,15,16,594637.0,886345.0,333,623
23358,7,14,6236.0,26658.0,18,139
132341,1,0,172.0,0.0,1,0
231964,1,1,185113.0,6050.0,130,6
1346085,0,1,0.0,400.0,0,1
199218,1,1,1407.0,763.0,10,5
1247797,0,1,0.0,5590.0,0,4
21106,8,26,765646.0,8437181.0,192,1074
133440,1,0,3700.0,0.0,2,0
1346116,0,1,0.0,4825.0,0,12
21527,10,15,18490.0,62980.0,61,282
952902,0,1,0.0,185.0,0,2
13872,13,21,207272.0,163770.0,143,73
48694,2,0,21433.0,0.0,44,0
19085,2,6,4794216.0,1353904.0,44,178
1542739,0,1,0.0,41.0,0,1
24996,7,21,503663.0,621703.0,73,326
690777,0,1,0.0,1452.0,0,3
1116800,0,1,0.0,9.0,0,1
985733,0,1,0.0,1000.0,0,1
1575557,0,1,0.0,235.0,0,1
30846,2,14,296.0,39272.0,2,56
1051272,0,1,0.0,34.0,0,1
466753,11,2,1712.0,147.0,14,2
135821,1,0,9564.0,0.0,36,0
1608333,0,1,0.0,1859.0,0,1
952975,0,1,0.0,462.0,0,2
30044,5,6,68303.0,13036.0,52,13
133780,0,1,0.0,110.0,0,1
43345,10,0,103535.0,0.0,302,0
136281,1,0,20.0,0.0,1,0
21868,30,0,344808.0,0.0,477,0
136363,2,0,1323.0,0.0,3,0
136364,3,5,2281261.0,11365.0,531,38
136368,2,0,3651.0,0.0,6,0
35489,4,5,4808.0,389656.0,15,14
136971,1,1,644.0,40551.0,1,36
723629,0,2,0.0,11862.0,0,71
137114,2,3,12705.0,224152.0,2,11
137117,1,1,4450.0,148.0,1,1
137233,1,1,264488.0,5250.0,159,3
137238,1,0,5936.0,0.0,5,0
137289,2,2,720709.0,88106.0,323,99
363193,1,3,1558.0,10428.0,4,32
1542848,0,1,0.0,92.0,0,1
1182414,0,1,0.0,34.0,0,1
68305,1,1,213.0,185620.0,3,93
166616,0,1,0.0,2990.0,0,37
138656,1,0,345.0,0.0,1,0
139369,2,1,6646.0,4309.0,3,20
139373,1,1,2218369.0,1784586.0,127,122
139669,1,0,15125.0,0.0,3,0
139679,1,0,6029.0,0.0,16,0
44489,1,0,13400.0,0.0,1,0
70182,1,2,284.0,241.0,8,4
297742,1,1,302069.0,87504.0,171,14
1313551,0,1,0.0,1500.0,0,1
68373,2,1,12383.0,136.0,121,4
672234,1,0,136.0,0.0,4,0
789271,0,1,0.0,2394.0,0,1
1313565,0,1,0.0,256.0,0,1
28133,7,13,48440.0,28579.0,13,42
985888,0,1,0.0,385.0,0,2
29670,4,14,10713.0,194848.0,5,236
54408,3,0,41722.0,0.0,57,0
141361,1,0,33.0,0.0,1,0
141795,1,1,3975.0,9728.0,1,4
141828,1,1,1313230.0,3919.0,292,6
141984,1,1,92911.0,60.0,44,1
101545,2,0,7148.0,0.0,37,0
23245,7,7,53610.0,65948.0,40,30
1346390,0,1,0.0,6800.0,0,2
143220,1,1,37023.0,1525.0,71,2
17920,13,4,14057746.0,89955.0,794,186
1346418,0,1,0.0,3357.0,0,2
1608564,0,4,0.0,129656.0,0,761
25844,7,10,150787.0,362053.0,573,536
144274,1,1,262780.0,26.0,114,1
691083,0,2,0.0,4602.0,0,18
76678,2,1,3209.0,11997.0,19,7
45053,9,0,11872.0,0.0,152,0
45059,1,1,1909.0,13350.0,4,7
45060,4,3,137107.0,92409.0,149,32
494484,1,4,7622.0,49936.0,3,26
494463,1,0,6379.0,0.0,14,0
739394,1,0,35085.0,0.0,9,0
739396,1,0,8470.0,0.0,1,0
739397,1,0,2.0,0.0,2,0
43921,8,3,11726.0,21689.0,539,9
100577,3,0,177.0,0.0,5,0
145256,1,0,58.0,0.0,1,0
145288,1,0,626.0,0.0,1,0
145310,1,0,97223.0,0.0,28,0
145327,1,3,2805517.0,1118256.0,169,520
16878,10,11,94556.0,2903004.0,25,1180
145351,3,1,5445.0,1790.0,8,3
145641,1,1,160.0,388.0,1,3
88878,2,3,972.0,55817.0,2,87
68547,5,3,55888.0,819.0,383,7
16873,4,14,28212.0,71714.0,146,65
1543126,0,2,0.0,536.0,0,3
527327,3,1,2006.0,885.0,6,1
654276,1,1,885.0,884.0,1,2
1215465,0,1,0.0,193.0,0,1
15016,5,4,3508.0,10398.0,10,15
396266,1,1,154289.0,7000.0,31,2
63475,4,8,44262.0,1566762.0,41,793
147064,1,0,91787.0,0.0,59,0
147069,2,2,12802.0,1765911.0,118,209
147627,1,2,5750.0,1290.0,1,7
560127,1,1,162.0,170.0,2,2
87873,3,1,1668.0,162.0,20,2
1215520,0,1,0.0,45.0,0,1
1543210,0,1,0.0,2167.0,0,2
494642,1,1,10500.0,11150.0,14,29
21476,4,15,15967.0,75302.0,107,860
19792,9,18,1954575.0,718894.0,49,426
134198,1,6,1156.0,431200.0,1,20
27465,4,8,449341.0,22084.0,28,51
15321,8,3,97787.0,21619.0,120,7
23348,3,5,2625.0,206590.0,6,458
150315,1,1,374068.0,299076.0,25,22
18165,5,4,93731.0,10764.0,243,7
150387,1,3,709.0,7007.0,2,12
1510468,0,1,0.0,1165.0,0,1
150806,1,1,199.0,280.0,8,8
150813,1,0,169.0,0.0,1,0
151127,3,0,380953.0,0.0,115,0
15149,4,1,7202.0,116.0,17,1
64921,6,10,674100.0,22537.0,1356,49
1248353,0,1,0.0,9.0,0,1
151790,1,1,9300.0,751043.0,4,210
167022,3,3,29642.0,2632.0,18,13
152363,2,1,17181.0,219000.0,4,11
152447,1,0,122666.0,0.0,15,0
887956,0,1,0.0,4356.0,0,119
27280,5,5,25258.0,163880.0,600,125
26490,4,12,5567.0,433149.0,7,131
154167,1,1,1411546.0,491082.0,131,33
154533,1,1,12372.0,34.0,23,1
1477799,0,3,0.0,404805.0,0,43
20804,3,7,618389.0,84938.0,70,315
29117,5,5,1169693.0,116688.0,61,48
43271,15,8,435021.0,22783.0,657,37
1412289,0,1,0.0,9253.0,0,10
155570,2,1,360.0,595.0,2,1
1084619,0,1,0.0,140.0,0,1
15342,3,3,5873.0,5424.0,8,30
156079,1,0,53690.0,0.0,2,0
1445076,0,1,0.0,49.0,0,1
494805,1,1,1518.0,806.0,3,9
29893,5,11,22885.0,38475.0,15,391
156876,1,0,5392.0,0.0,11,0
52340,2,1,119951.0,52181.0,14,27
156952,2,0,10306.0,0.0,2,0
1182946,0,1,0.0,200.0,0,1
272728,3,2,350992.0,19281.0,1104,18
789740,0,1,0.0,4438.0,0,24
953584,0,1,0.0,10663.0,0,5
334304,2,2,41891.0,95704.0,75,61
1379579,0,1,0.0,792.0,0,1
157893,1,1,36655.0,197.0,41,1
319345,2,0,1001.0,0.0,7,0
354949,3,16,2328.0,266185.0,11,1041
888074,0,1,0.0,200.0,0,1
18137,3,8,4133.0,850074.0,3,280
46500,1,0,2258.0,0.0,2,0
14058,7,10,53361.0,34617.0,34,26
1183000,0,1,0.0,114.0,0,1
158885,1,0,12882.0,0.0,10,0
51602,13,2,150589.0,2444.0,666,5
1314088,0,1,0.0,260.0,0,2
466607,1,1,260.0,496.0,2,1
32392,10,7,1502560.0,228169.0,594,37
36148,1,1,23147.0,25643.0,17,8
735576,1,0,25643.0,0.0,8,0
200003,3,2,5649.0,2639.0,52,11
160122,1,1,228.0,662.0,2,6
1215819,0,1,0.0,618.0,0,5
160616,1,2,125.0,27660.0,2,65
160679,1,1,322.0,1882.0,1,3
161200,2,0,11502.0,0.0,19,0
161204,1,0,20835.0,0.0,11,0
16883,9,12,163704.0,39737.0,402,60
1346928,0,1,0.0,184.0,0,1
26990,6,2,53450.0,35300.0,9,14
45783,6,1,5223.0,11123.0,7,5
161928,1,2,3973.0,1089.0,4,9
920948,0,1,0.0,109.0,0,1
167290,1,1,741999.0,87.0,213,2
1543549,0,1,0.0,22367.0,0,165
47492,1,0,60.0,0.0,1,0
91796,7,5,42776.0,8690.0,333,51
57600,5,3,47253.0,30493.0,16,10
429448,0,8,0.0,55204.0,0,12
13766,3,15,68474.0,1024740.0,17,421
22765,7,17,33750.0,146424.0,185,150
121145,3,0,391750.0,0.0,305,0
19168,13,19,309946.0,48700.0,434,58
691599,0,1,0.0,1980.0,0,4
163395,1,0,136.0,0.0,1,0
25605,2,1,238468.0,674.0,48,4
32088,10,3,899158.0,45884758.0,97,372
331170,1,1,980.0,90.0,4,1
1478049,0,1,0.0,722.0,0,6
163559,1,2,175.0,4088.0,1,8
163585,1,0,72.0,0.0,1,0
134567,2,2,2101.0,251485.0,3,150
669329,1,1,251057.0,39.0,149,1
81659,2,0,1033.0,0.0,2,0
396723,1,2,47105.0,50432.0,22,59
468599,3,0,442.0,0.0,44,0
164071,1,0,25657.0,0.0,17,0
560590,1,1,209258.0,4500.0,84,1
92347,3,5,12186.0,400176.0,83,216
20698,19,3,12452.0,1518.0,24,3
164830,1,0,4499.0,0.0,30,0
789970,0,1,0.0,103.0,0,2
443367,1,1,63.0,2018.0,1,15
101863,2,7,18152.0,47064.0,6,94
288472,1,1,29848.0,587.0,64,5
245237,3,0,824.0,0.0,6,0
122586,6,1,71957.0,7332.0,210,15
25435,8,8,24400.0,309576.0,386,267
155805,2,2,15514.0,4292.0,26,23
25482,12,11,137376.0,32678.0,655,62
265725,4,3,6108.0,8893.0,8,6
31723,3,0,3006.0,0.0,15,0
1609218,0,1,0.0,1416.0,0,3
1052220,0,1,0.0,75.0,0,1
93929,10,4,17392.0,741564.0,19,864
1543778,0,1,0.0,100.0,0,1
169677,1,1,50622.0,930.0,37,2
822885,0,1,0.0,2024.0,0,2
36474,7,1,340245.0,2405.0,574,1
43158,5,0,484480.0,0.0,287,0
1543824,0,1,0.0,14223.0,0,15
171484,1,1,2000.0,9500.0,1,2
429729,1,1,49765.0,359.0,13,1
1085093,0,1,0.0,434.0,0,3
15129,5,9,28880.0,419209.0,65,215
200360,1,4,66287.0,137370.0,7,48
318461,2,0,1888.0,0.0,16,0
1085100,0,1,0.0,15.0,0,1
27401,8,13,94252.0,103956.0,128,29
171994,1,1,22.0,24.0,1,1
298677,2,3,37249.0,81741.0,2,51
1609414,0,1,0.0,50000.0,0,5
172780,1,2,753.0,47183.0,2,99
36559,1,2,189.0,30505.0,1,49
69331,1,3,7583.0,12957.0,3,29
17536,2,3,1774.0,108779.0,6,9
1314527,0,1,0.0,3.0,0,1
29033,6,18,109930.0,36567.0,24,59
173800,1,0,32939.0,0.0,33,0
173827,1,1,16813.0,43.0,9,1
173841,1,0,162.0,0.0,1,0
790254,0,1,0.0,8907.0,0,104
621617,9,4,54030.0,8356.0,492,5
174031,1,0,1184.0,0.0,13,0
1052402,0,1,0.0,95.0,0,1
20236,5,6,57983.0,42961.0,292,151
174240,1,0,194506.0,0.0,99,0
174279,1,0,21.0,0.0,1,0
954110,0,1,0.0,1174.0,0,1
522529,2,0,11357.0,0.0,14,0
1052416,0,1,0.0,1050.0,0,1
19798,5,24,90147.0,122798.0,9,187
954114,0,1,0.0,8071.0,0,245
174656,1,0,101259.0,0.0,84,0
74707,1,0,39887.0,0.0,33,0
134921,3,8,180293.0,84204.0,556,33
149571,2,4,8484.0,517685.0,5,911
331534,0,1,0.0,8515.0,0,23
44214,4,3,61517.0,415308.0,66,384
175895,1,1,32444.0,219.0,91,1
50084,1,1,26651.0,50000.0,29,1
72660,6,5,170917.0,4373.0,226,7
176454,1,1,826.0,13071.0,7,197
176467,1,0,1724.0,0.0,7,0
176480,1,1,30028.0,1969.0,15,1
14371,10,10,2542652.0,754769.0,586,732
50116,4,2,71084.0,161.0,232,2
1576786,0,3,0.0,3344.0,0,5
724823,0,1,0.0,2160.0,0,8
177418,1,1,11500.0,313.0,1,1
32161,5,5,808766.0,12321.0,945,15
1118062,0,1,0.0,314.0,0,7
162523,6,1,3182.0,68.0,59,1
888691,0,1,0.0,1496.0,0,42
24521,5,17,29259.0,439654.0,7,266
177954,2,1,251.0,317.0,2,1
790406,0,1,0.0,296.0,0,1
273258,5,0,2325.0,0.0,131,0
179403,1,3,2513.0,3716.0,8,4
37420,6,0,5824.0,0.0,7,0
17541,4,4,9535.0,86918.0,23,128
528305,1,1,138.0,138.0,2,2
76286,3,2,191037.0,4201.0,280,21
179974,4,2,35779.0,186924.0,28,269
123018,1,16,11131.0,1405093.0,2,909
888761,0,2,0.0,276.0,0,2
50604,1,1,45152.0,562.0,51,1
921566,0,1,0.0,508.0,0,2
29999,5,3,23005.0,219455.0,79,219
36848,0,2,0.0,4680.0,0,2
25338,2,14,4214.0,574684.0,2,316
28673,6,2,16074.0,12110.0,17,10
15228,11,15,28861.0,283970.0,311,1625
42696,5,2,256637.0,3312.0,729,11
182146,1,0,10934.0,0.0,25,0
182169,1,1,17714.0,1367.0,14,3
1183745,0,1,0.0,2648.0,0,2
37429,5,0,98939.0,0.0,97,0
182339,1,1,72400.0,312900.0,7,36
724994,0,1,0.0,1300.0,0,5
217808,2,0,4364.0,0.0,19,0
1576966,0,1,0.0,54.0,0,1
397325,1,3,746253.0,99449.0,274,147
24335,8,6,386218.0,3175.0,928,17
39209,4,2,8204.0,697.0,77,2
15239,9,10,835663.0,31489.0,283,114
38514,7,11,23731.0,6388140.0,50,1605
331799,1,1,23402.0,235.0,44,1
22723,10,17,75575.0,329923.0,45,326
18413,9,14,1487368.0,727630.0,904,460
1183790,0,1,0.0,14518.0,0,8
462897,1,1,22323.0,9351.0,9,14
823347,0,1,0.0,133.0,0,1
51236,1,0,347.0,0.0,3,0
15495,2,0,826.0,0.0,3,0
397369,1,1,76.0,229.0,4,15
184299,1,0,7.0,0.0,1,0
1380437,0,1,0.0,1488.0,0,4
1445976,0,1,0.0,314.0,0,1
1249376,0,1,0.0,728.0,0,1
185208,1,1,193755.0,228.0,115,4
185210,1,1,11584.0,374.0,87,7
51655,1,1,23.0,5245.0,1,40
1577072,0,1,0.0,37.0,0,1
136845,3,1,1557.0,57.0,6,1
185922,1,0,40000.0,0.0,1,0
186065,2,1,424908.0,148.0,58,1
186148,2,0,29561.0,0.0,45,0
1446023,0,1,0.0,2100.0,0,1
45645,4,2,144159.0,1835.0,199,2
102547,4,1,206822.0,286.0,229,1
187206,3,2,5199.0,25776.0,30,9
528551,1,1,759296.0,18952.0,184,12
187343,2,0,14269.0,0.0,45,0
40878,1,3,1096.0,20541.0,4,3
823481,0,1,0.0,127.0,0,1
183110,2,1,97878.0,9.0,72,1
430279,0,3,0.0,3887.0,0,4
188119,1,0,3630.0,0.0,1,0
56909,2,0,6010.0,0.0,8,0
37068,4,1,127712.0,736.0,43,2
566097,1,1,736.0,25597.0,2,22
823501,0,1,0.0,54.0,0,1
1183951,0,1,0.0,368.0,0,2
921816,0,1,0.0,798.0,0,1
1413353,0,1,0.0,3877.0,0,2
30724,1,5,3877.0,8679.0,2,10
332011,1,5,399.0,22497.0,1,12
25678,5,10,39868.0,1119256.0,10,125
18299,1,13,13612.0,951542.0,2,90
332012,0,4,0.0,103771.0,0,79
173229,2,2,185708.0,19821.0,83,18
299248,1,1,198601.0,47.0,28,2
26716,5,6,146539.0,24807.0,287,33
52577,1,0,1157.0,0.0,10,0
52602,2,1,29517.0,660518.0,31,115
19185,11,22,225932.0,2166677.0,86,1402
626957,0,1,0.0,1757.0,0,9
466400,3,1,35696.0,214.0,37,1
21525,5,15,17542.0,29627.0,17,159
397610,0,1,0.0,504890.0,0,417
192010,1,0,380.0,0.0,1,0
1282401,0,1,0.0,3448.0,0,3
1544548,0,1,0.0,91.0,0,4
21287,10,16,62321.0,21616.0,419,124
1380711,0,1,0.0,29865.0,0,16
542308,1,1,181.0,38254.0,1,19
659850,0,1,0.0,32.0,0,1
33092,8,0,2074.0,0.0,11,0
1020328,0,1,0.0,12784.0,0,1
1249704,0,1,0.0,211.0,0,1
37294,3,12,1272.0,4291160.0,11,1027
91789,2,1,35040.0,272.0,9,1
1118661,0,1,0.0,99.0,0,1
196102,1,1,395565.0,2384.0,417,6
196214,1,0,1426.0,0.0,1,0
196217,1,0,44781.0,0.0,25,0
17475,13,8,2923914.0,1004108.0,2821,824
22259,3,0,85082.0,0.0,42,0
196507,1,0,1545285.0,0.0,82,0
177617,1,2,235628.0,9874.0,1864,5
922075,0,1,0.0,10746.0,0,17
1348061,0,1,0.0,463.0,0,1
692714,0,1,0.0,5455.0,0,15
17969,6,12,10008.0,157109.0,35,57
115300,2,1,12209.0,142.0,19,1
233986,1,1,3015.0,5630.0,2,21
1446402,0,1,0.0,2087.0,0,1
299533,1,1,6779.0,1544.0,17,3
1315347,0,1,0.0,26.0,0,2
1053211,0,1,0.0,24.0,0,1
37406,2,7,58908.0,49161.0,21,133
454675,1,0,296.0,0.0,1,0
627237,1,1,20.0,620.0,1,31
627246,1,2,8586.0,1569.0,2,4
725550,0,1,0.0,127.0,0,1
199214,1,0,36444.0,0.0,151,0
42461,3,0,14253.0,0.0,23,0
41997,5,0,53707.0,0.0,58,0
1184329,0,1,0.0,6199.0,0,6
1315402,0,1,0.0,554.0,0,3
18310,4,18,77881.0,489934.0,228,416
1413709,0,1,0.0,240.0,0,1
1184341,0,1,0.0,91.0,0,1
35339,5,0,681.0,0.0,8,0
1118812,0,1,0.0,1016.0,0,12
200306,1,0,17465.0,0.0,43,0
463457,1,1,4830282.0,4153304.0,110,91
200452,1,0,8287.0,0.0,26,0
1053295,0,1,0.0,515.0,0,1
201030,1,0,15.0,0.0,1,0
1151612,0,2,0.0,7893.0,0,35
1348220,0,1,0.0,11200.0,0,2
1380992,0,1,0.0,698.0,0,2
1184387,0,1,0.0,78.0,0,2
1249926,0,1,0.0,123.0,0,5
124841,2,1,311096.0,17930.0,88,22
201554,1,1,12125.0,80778.0,13,162
41489,4,3,211269.0,3443.0,573,7
201931,1,1,754366.0,111307.0,368,62
529055,0,2,0.0,130210.0,0,368
23479,9,13,738267.0,17865.0,2154,33
202868,1,0,292.0,0.0,1,0
24046,4,6,6184.0,55766.0,36,18
202950,1,2,492.0,8070.0,2,111
28811,3,25,17447.0,480578.0,6,332
1249980,0,1,0.0,1629.0,0,1
54804,1,0,115.0,0.0,2,0
54812,1,0,10114.0,0.0,8,0
82943,2,1,28803.0,173.0,131,2
18162,3,6,567.0,246384.0,3,183
955087,0,1,0.0,51.0,0,1
1151695,0,1,0.0,204.0,0,1
39396,1,22,23945.0,1582182.0,1,407
204088,1,2,53817.0,57056.0,25,53
1250019,0,2,0.0,56176.0,0,85
15604,15,10,156187.0,314404.0,1025,849
1118966,0,1,0.0,2913.0,0,4
1348342,0,1,0.0,2394.0,0,1
660219,0,1,0.0,2003.0,0,9
824061,0,2,0.0,401.0,0,4
55183,1,0,56.0,0.0,1,0
55189,1,0,89456.0,0.0,65,0
26886,3,9,542856.0,725456.0,97,616
21448,5,21,329127.0,446677.0,136,797
29118,7,7,17155.0,93158.0,38,227
1544974,0,1,0.0,270.0,0,5
206076,2,0,1223.0,0.0,3,0
206415,1,0,906.0,0.0,5,0
56838,4,0,97150.0,0.0,99,0
206449,1,0,60484.0,0.0,127,0
18175,13,9,1757400.0,2602407.0,890,269
206455,1,0,4850.0,0.0,8,0
45541,1,0,2144.0,0.0,4,0
22580,8,7,340874.0,51448.0,1052,149
85573,2,0,6193.0,0.0,13,0
627496,1,1,42.0,47.0,1,1
143973,1,8,2684.0,102712.0,5,515
1184550,0,2,0.0,958.0,0,8
280415,1,1,804.0,8000.0,6,1
1512237,0,1,0.0,94.0,0,1
22590,5,9,5160199.0,87115.0,598,80
207351,1,2,174.0,69452.0,1,36
207371,2,1,150823.0,245.0,757,5
207384,1,1,52401.0,83.0,94,1
398142,0,3,0.0,7360.0,0,3
207637,1,0,18391.0,0.0,42,0
207662,1,3,5824761.0,554817.0,351,353
627552,1,2,90.0,1611.0,2,56
955244,0,1,0.0,4941.0,0,3
1348460,0,1,0.0,37.0,0,1
25983,5,13,24943.0,15623.0,12,72
209902,1,0,7884.0,0.0,52,0
209914,1,0,423.0,0.0,2,0
55735,2,1,190.0,657.0,2,1
55755,1,2,585.0,664.0,15,5
55784,3,0,108842.0,0.0,291,0
1086365,0,1,0.0,906.0,0,12
103328,1,2,6707.0,112890.0,3,27
1119140,0,2,0.0,42245.0,0,51
210805,1,0,64119.0,0.0,66,0
210872,1,0,7840.0,0.0,16,0
30263,3,0,12893.0,0.0,29,0
398256,1,1,128805.0,86521.0,73,77
1610717,0,1,0.0,575.0,0,1
1217503,0,1,0.0,16400.0,0,1
212488,1,0,30920.0,0.0,3,0
212503,3,1,9204.0,16.0,12,2
212560,1,7,84474.0,9085611.0,48,106
212590,1,0,27650.0,0.0,2,0
529396,0,2,0.0,650764.0,0,123
258984,4,5,104802.0,277664.0,22,477
889847,0,1,0.0,1095.0,0,1
22724,8,7,33995.0,249000.0,258,177
91312,1,0,1700.0,0.0,2,0
28162,8,8,22407.0,44937.0,101,377
1348612,0,1,0.0,638.0,0,32
857101,0,1,0.0,1615.0,0,1
29312,4,4,7037.0,1319.0,6,14
213981,1,0,27139.0,0.0,40,0
213988,1,1,529449.0,183000.0,58,19
95216,1,0,12410.0,0.0,7,0
201749,4,1,455.0,72.0,4,1
214478,1,0,966.0,0.0,1,0
824384,0,1,0.0,75.0,0,1
365635,0,2,0.0,30243.0,0,22
186678,2,3,786.0,11363.0,3,40
216635,1,0,5556.0,0.0,3,0
216661,1,0,80140.0,0.0,53,0
101926,2,0,248.0,0.0,2,0
332899,0,1,0.0,10523.0,0,113
21484,7,19,4092938.0,224589.0,3067,615
1610869,0,1,0.0,55520.0,0,18
19877,3,3,190558.0,12211.0,201,14
136321,5,1,188136.0,551.0,106,1
791681,0,1,0.0,2647.0,0,3
103557,3,2,116343.0,8163.0,106,5
1512583,0,1,0.0,4363.0,0,1
217996,1,1,176395.0,492.0,116,3
922774,0,1,0.0,4893.0,0,1
660636,0,1,0.0,326.0,0,1
1610908,0,1,0.0,15.0,0,1
1283237,0,1,0.0,814.0,0,32
277698,1,3,1170.0,1148274.0,2,305
194872,3,0,39365.0,0.0,14,0
857262,0,1,0.0,575.0,0,1
219631,1,0,460.0,0.0,14,0
116385,6,3,147809.0,20761.0,229,20
219702,1,0,413.0,0.0,14,0
890054,0,1,0.0,635.0,0,1
220251,1,1,1000.0,1950.0,1,1
220258,2,0,123576.0,0.0,213,0
1545432,0,1,0.0,1115.0,0,1
220594,1,0,13500.0,0.0,2,0
660711,0,2,0.0,6112.0,0,21
125770,7,12,49332.0,46520.0,121,59
19675,7,21,32010.0,53998.0,11,259
464116,1,3,170.0,90882.0,1,213
17463,4,7,10442.0,303132.0,6,31
824583,0,1,0.0,1735.0,0,9
19925,5,7,15942.0,95809.0,19,24
45133,7,0,10758.0,0.0,9,0
1414413,0,1,0.0,1240.0,0,1
1086736,0,1,0.0,41364.0,0,83
502598,1,0,41364.0,0.0,83,0
1053971,0,1,0.0,2998.0,0,3
184045,1,2,2022.0,28786.0,3,80
109940,3,0,1715.0,0.0,18,0
267564,3,8,6202.0,420234.0,6,382
33678,4,0,29199.0,0.0,35,0
20871,8,16,27796.0,292650.0,18,146
1414446,0,1,0.0,25.0,0,1
223169,1,1,50.0,50.0,1,1
183173,3,0,85885.0,0.0,269,0
223185,1,0,8744.0,0.0,8,0
223186,1,1,111000.0,63502.0,22,6
223191,1,0,18.0,0.0,1,0
223499,2,0,8850.0,0.0,5,0
464193,1,1,410.0,2100.0,1,1
1414465,0,1,0.0,361.0,0,1
21471,2,3,1995008.0,1110.0,228,10
224845,2,1,31287.0,11697.0,9,14
224868,2,1,267754.0,119.0,73,1
225004,1,5,3895.0,648516.0,5,325
225642,1,2,16524.0,109.0,21,2
1578370,0,1,0.0,664.0,0,1
202128,0,2,0.0,38626.0,0,54
226142,1,1,628.0,3588.0,1,3
23331,3,6,12888.0,48990.0,5,18
226364,1,1,1.0,978.0,1,1
693686,0,2,0.0,2234.0,0,2
824772,0,1,0.0,627.0,0,3
1545675,0,2,0.0,4248.0,0,4
24158,6,14,16982.0,635660.0,17,376
227845,1,0,100.0,0.0,4,0
29861,2,1,19893.0,873.0,26,1
726496,0,1,0.0,478.0,0,1
1512949,0,1,0.0,78.0,0,1
17750,1,4,78.0,6060.0,1,8
923144,0,1,0.0,243.0,0,2
398876,1,1,1358.0,17962.0,9,19
173021,1,2,85.0,184164.0,1,228
230997,1,0,232903.0,0.0,210,0
824875,0,1,0.0,315.0,0,8
529965,1,1,22689.0,30938.0,24,19
27089,3,16,37291.0,594753.0,22,329
40957,2,2,8563.0,5278.0,17,22
63030,1,3,92436.0,2103.0,34,4
75108,3,1,27208.0,151.0,109,1
1480276,0,1,0.0,19.0,0,1
988758,0,1,0.0,191.0,0,2
16916,6,13,10203.0,444538.0,17,233
239153,8,7,186084.0,10043.0,68,11
20344,6,13,565640.0,1852095.0,347,245
30075,5,7,6863054.0,571024.0,4617,363
202355,0,1,0.0,2507.0,0,2
22898,7,15,1368104.0,1712724.0,648,675
275974,4,1,2922.0,66.0,21,1
530065,1,2,59775.0,122394.0,31,64
27520,3,3,142524.0,80243.0,93,50
530066,2,1,12228.0,20650.0,11,17
234295,1,0,16746.0,0.0,25,0
136863,3,3,56880.0,18223.0,9,14
366240,1,1,270588.0,406712.0,64,21
116692,1,3,358.0,9337.0,1,6
234636,1,0,16150.0,0.0,1,0
497320,1,1,33480.0,1700.0,26,5
23606,10,18,28223.0,103974.0,26,230
923304,0,1,0.0,175.0,0,1
234848,1,0,364.0,0.0,2,0
693935,0,1,0.0,380.0,0,3
22828,5,10,331619.0,177823.0,285,303
857774,0,1,0.0,84.0,0,1
56308,1,0,1679.0,0.0,3,0
235141,1,0,50.0,0.0,1,0
235164,2,0,21640.0,0.0,42,0
235239,1,1,32544.0,13052.0,18,11
19950,7,14,358460.0,92519.0,425,94
759488,0,1,0.0,2505.0,0,26
235579,2,2,765644.0,152959.0,307,282
235602,1,0,17090.0,0.0,16,0
1611463,0,1,0.0,948.0,0,14
559039,6,0,7493.0,0.0,98,0
1447624,0,1,0.0,648.0,0,1
71378,0,2,0.0,1807372.0,0,123
26936,9,9,1977901.0,2986122.0,343,464
236227,5,1,814279.0,1948078.0,105,168
112908,2,4,2641.0,4981.0,24,21
595680,1,1,3959.0,71.0,2,2
28028,4,4,6232946.0,1745854.0,53,40
59694,1,0,3857.0,0.0,4,0
59717,1,2,78486.0,2947.0,54,2
236406,1,1,135439.0,2183.0,161,1
1087199,0,1,0.0,421.0,0,1
